congress,chamber,state,district,party,id,last_name,first_name,middle_name,nick_name,icpsr,born,died,nominate_dim1,nominate_dim2
107,House,CA,4,R,D000429,Doolittle,John,Taylor,NA,29104,1950,NA,0.519,0.156
107,NA,NA,NA,NA,D000432,Dorgan,Byron,Leslie,NA,NA,NA,NA,NA,NA
107,House,PA,18,D,D000482,Doyle,Michael,F.,NA,29561,1953,NA,-0.331,0.111
107,House,CA,28,R,D000492,Dreier,David,Timothy,NA,14813,1952,NA,0.478,-0.084
107,House,TN,2,R,D000533,Duncan,John,J.,NA,15455,1947,NA,0.604,-0.476
107,House,WA,8,R,D000549,Dunn,Jennifer,Blackburn,NA,39312,1941,2007,0.384,-0.261
107,NA,NA,NA,NA,D000563,Durbin,Richard,Joseph,NA,NA,NA,NA,NA,NA
107,House,TX,11,D,E000063,Edwards,Thomas,Chester,Chet,29144,1951,NA,-0.226,0.5
107,NA,NA,NA,NA,E000286,Edwards,John,NA,NA,NA,NA,NA,NA,NA
107,House,MI,3,R,E000092,Ehlers,Vernon,James,NA,29362,1934,NA,0.316,-0.622
107,House,MD,2,R,E000093,Ehrlich,Robert,L.,NA,29529,1957,NA,0.36,-0.366
107,House,MO,8,R,E000172,Emerson,Jo,Ann,NA,29736,1950,NA,0.269,0.274
107,House,NY,17,D,E000179,Engel,Eliot,Lance,NA,15603,1947,NA,-0.408,-0.093
107,House,PA,21,R,E000187,English,Philip,Sheridan,NA,29563,1956,NA,0.251,0.053
107,NA,NA,NA,NA,E000194,Ensign,John,Eric,NA,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,E000285,Enzi,Michael,B.,NA,NA,NA,NA,NA,NA
107,House,CA,14,D,E000215,Eshoo,Anna,Georges,NA,29312,1942,NA,-0.381,-0.425
107,House,NC,2,D,E000226,Etheridge,Bobby,R.,NA,29745,1941,NA,-0.288,0.288
107,House,IL,17,D,E000250,Evans,Lane,Allen,NA,15023,1951,2014,-0.454,-0.181
107,House,AL,2,R,E000268,Everett,Robert,Terry,NA,29300,1937,NA,0.414,0.528
107,NA,NA,NA,NA,F000010,Faleomavaega,Eni,F. H.,NA,NA,NA,NA,NA,NA
107,House,CA,17,D,F000030,Farr,Sam,NA,NA,29313,1941,NA,-0.455,-0.219
107,House,PA,2,D,F000043,Fattah,Chaka,NA,NA,29559,1956,NA,-0.472,-0.054
107,NA,NA,NA,NA,F000061,Feingold,Russell,Dana,NA,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,F000062,Feinstein,Dianne,NA,NA,NA,NA,NA,NA,NA
107,House,NJ,7,R,F000443,Ferguson,Michael,NA,NA,20127,1970,NA,0.244,-0.404
107,House,CA,50,D,F000116,Filner,Bob,NA,NA,29325,1942,NA,-0.652,0.002
107,NA,NA,NA,NA,F000442,Fitzgerald,Peter,G.,NA,NA,NA,NA,NA,NA
107,House,AZ,1,R,F000444,Flake,Jeff,NA,NA,20100,1962,NA,0.855,-0.518
107,House,KY,6,R,F000441,Fletcher,Ernest,L.,NA,29917,1952,NA,0.285,0.273
107,House,FL,16,R,F000238,Foley,Mark,A.,NA,29510,1954,NA,0.311,-0.381
107,House,VA,4,R,F000445,Forbes,J.,Randy,NA,20143,1952,NA,0.407,0.218
107,House,TN,9,D,F000262,Ford,Harold,NA,NA,29756,1970,NA,-0.359,0.311
107,House,NY,13,R,F000440,Fossella,Vito,John,NA,29773,1965,NA,0.426,-0.336
107,House,MA,4,D,F000339,Frank,Barney,NA,NA,14824,1940,NA,-0.499,-0.534
107,House,NJ,11,R,F000372,Frelinghuysen,Rodney,P.,NA,29541,1946,NA,0.292,-0.262
107,NA,NA,NA,NA,F000439,Frist,William,H.,NA,NA,NA,NA,NA,NA
107,House,TX,24,D,F000392,Frost,Jonas,Martin,NA,14626,1942,NA,-0.316,0.354
107,House,CA,23,R,G000021,Gallegly,Elton,W.,NA,15413,1944,NA,0.402,-0.1
107,House,IA,4,R,G000041,Ganske,Greg,NA,NA,29521,1949,NA,0.239,-0.3
107,House,PA,17,R,G000121,Gekas,George,William,NA,15026,1930,NA,0.426,-0.295
107,House,MO,3,D,G000132,Gephardt,Richard,Andrew,NA,14421,1941,NA,-0.416,0.245
107,House,NV,2,R,G000152,Gibbons,James,A.,NA,29739,1944,NA,0.484,-0.088
107,House,MD,1,R,G000180,Gilchrest,Wayne,Thomas,NA,29122,1946,NA,0.204,-0.563
107,House,OH,5,R,G000210,Gillmor,Paul,Eugene,NA,15604,1939,2007,0.254,0.106
107,House,NY,20,R,G000212,Gilman,Benjamin,Arthur,NA,14015,1922,NA,0.043,-0.425
107,House,TX,20,D,G000544,Gonzalez,Charles,A.,NA,29943,1945,NA,-0.347,0.262
107,House,VA,5,R,G000280,Goode,Virgil,H.,NA,89767,1946,NA,0.439,0.633
107,House,VA,6,R,G000289,Goodlatte,Robert,William,NA,39308,1952,NA,0.496,-0.002
107,House,TN,6,D,G000309,Gordon,Barton,Jennings,NA,15100,1949,NA,-0.204,0.286
107,NA,NA,NA,NA,G000321,Gore,Albert,Arnold,NA,NA,NA,NA,NA,NA
107,House,FL,14,R,G000336,Goss,Porter,J.,NA,15605,1938,NA,0.421,-0.394
107,House,SC,3,R,G000359,Graham,Lindsey,O.,NA,29566,1955,NA,0.403,-0.17
107,NA,NA,NA,NA,G000352,Graham,Daniel,Robert,Bob,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,G000365,Gramm,William,Philip,Phil,NA,NA,NA,NA,NA
107,House,TX,12,R,G000377,Granger,Kay,NA,NA,29762,1943,NA,0.398,0.238
107,NA,NA,NA,NA,G000386,Grassley,Charles,Ernest,NA,NA,NA,NA,NA,NA
107,House,MO,6,R,G000546,Graves,Samuel,NA,NA,20124,1963,NA,0.443,0.181
107,House,TX,29,D,G000410,Green,Raymond,Eugene,Gene,39304,1947,NA,-0.324,0.453
107,House,WI,8,R,G000545,Green,Mark,NA,NA,29941,1960,NA,0.456,-0.294
107,House,PA,8,R,G000439,Greenwood,James,Charles,NA,29397,1951,NA,0.225,-0.632
107,NA,NA,NA,NA,G000445,Gregg,Judd,Alan,NA,NA,NA,NA,NA,NA
107,House,NY,1,R,G000547,Grucci,Felix,J.,NA,20128,1951,NA,0.238,-0.134
107,House,IL,4,D,G000535,Gutierrez,Luis,V.,NA,29348,1953,NA,-0.487,-0.26
107,House,MN,1,R,G000536,Gutknecht,Gilbert,W.,NA,29532,1951,NA,0.552,0.342
107,NA,NA,NA,NA,H001028,Hagel,Charles,Timothy,Chuck,NA,NA,NA,NA,NA
107,House,TX,4,D,H000067,Hall,Ralph,Moody,NA,14828,1923,NA,0.096,0.995
107,House,OH,3,D,H000074,Hall,Tony,Patrick,NA,14632,1942,NA,-0.28,0.155
107,House,UT,1,R,H000172,Hansen,James,Vear,NA,14829,1932,NA,0.496,0.143
107,NA,NA,NA,NA,H000206,Harkin,Thomas,Richard,Tom,NA,NA,NA,NA,NA
107,House,CA,36,D,H000213,Harman,Jane,L.,NA,29318,1945,NA,-0.262,-0.12
107,House,PA,4,R,H001033,Hart,Melissa,A.,NA,20133,1962,NA,0.39,0.155
107,House,IL,14,R,H000323,Hastert,John,Dennis,NA,15417,1942,NA,0.443,-0.122
107,House,FL,23,D,H000324,Hastings,Alcee,Lamar,NA,29337,1936,NA,-0.564,0.157
107,House,WA,4,R,H000329,Hastings,Richard,Norman,Doc,29580,1941,NA,0.416,0.411
107,NA,NA,NA,NA,H000338,Hatch,Orrin,Grant,NA,NA,NA,NA,NA,NA
107,House,NC,8,R,H001029,Hayes,Robert,NA,Robin,29929,1945,NA,0.351,0.388
107,House,AZ,6,R,H000413,Hayworth,John,D.,NA,29502,1958,NA,0.559,-0.018
107,House,CO,5,R,H000444,Hefley,Joel,M.,NA,15419,1935,NA,0.591,0.13
107,NA,NA,NA,NA,H000463,Helms,Jesse,NA,NA,NA,NA,NA,NA,NA
107,House,CA,2,R,H000528,Herger,Walter,William,Wally,15420,1945,NA,0.551,0.117
107,House,IN,9,D,H001030,Hill,Baron,P.,NA,29914,1953,NA,-0.121,0.137
107,House,TN,4,R,H000615,Hilleary,Van,NA,NA,29568,1959,NA,0.543,0.449
107,House,AL,7,D,H000621,Hilliard,Earl,Frederick,NA,29302,1942,NA,-0.555,0.569
107,House,NY,26,D,H000627,Hinchey,Maurice,Dunlea,NA,29380,1938,NA,-0.575,-0.007
107,House,TX,15,D,H000636,Hinojosa,Ruben,NA,NA,29763,1940,NA,-0.34,0.235
107,House,OH,7,R,H000666,Hobson,David,Lee,NA,29136,1936,NA,0.315,-0.229
107,House,PA,13,D,H001031,Hoeffel,Joseph,M.,NA,29934,1950,NA,-0.338,-0.198
107,House,MI,2,R,H000676,Hoekstra,Peter,NA,NA,29361,1953,NA,0.516,-0.262
107,House,PA,6,D,H000712,Holden,Thomas,Timothy,Tim,29396,1957,NA,-0.233,0.608
107,NA,NA,NA,NA,H000725,Hollings,Ernest,Frederick,Fritz,NA,NA,NA,NA,NA
107,House,NJ,12,D,H001032,Holt,Rush,NA,NA,29923,1948,NA,-0.463,-0.33
107,House,CA,15,D,H001034,Honda,Mike,NA,NA,20103,1941,NA,-0.529,-0.482
107,House,OR,5,D,H000762,Hooley,Darlene,NA,NA,29750,1939,NA,-0.315,-0.075
107,House,CA,38,R,H000789,Horn,John,Stephen,Steve,29320,1931,2011,0.167,-0.651
107,House,IN,8,R,H000807,Hostettler,John,Nathan,NA,29520,1961,NA,0.705,0.077
107,House,NY,31,R,H000814,Houghton,Amory,NA,NA,15423,1926,NA,0.154,-0.281
107,House,MD,5,D,H000874,Hoyer,Steny,Hamilton,NA,14873,1939,NA,-0.38,0.117
107,House,MO,9,R,H000948,Hulshof,Kenny,NA,NA,29737,1958,NA,0.363,0.281
107,House,CA,52,R,H000981,Hunter,Duncan,Lee,NA,14835,1948,NA,0.47,0.02
107,House,AR,3,R,H001014,Hutchinson,Asa,NA,NA,29704,1950,NA,0.358,0.133
107,NA,NA,NA,NA,H001015,Hutchinson,Timothy,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,H001016,Hutchison,Kathryn,Ann Bailey,Kay,NA,NA,NA,NA,NA
107,House,IL,6,R,H001022,Hyde,Henry,John,NA,14239,1924,2007,0.312,-0.18
107,NA,NA,NA,NA,I000024,Inhofe,James,Mountain,NA,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,I000025,Inouye,Daniel,Ken,NA,NA,NA,NA,NA,NA
107,House,WA,1,D,I000026,Inslee,Jay,Robert,NA,29937,1951,NA,-0.33,-0.194
107,House,GA,6,R,I000055,Isakson,Johnny,NA,NA,29909,1944,NA,0.402,-0.011
107,House,NY,2,D,I000057,Israel,Steve,NA,NA,20129,1958,NA,-0.334,-0.051
107,House,CA,48,R,I000056,Issa,Darrell,NA,NA,20107,1953,NA,0.504,-0.08
107,House,OK,5,R,I000047,Istook,Ernest,James,NA,29392,1950,NA,0.492,0.129
107,House,IL,2,D,J000283,Jackson,Jesse,L.,NA,29585,1965,NA,-0.538,-0.513
107,House,TX,18,D,J000032,Jackson Lee,Sheila,NA,NA,29573,1950,NA,-0.46,0.127
107,House,LA,2,D,J000070,Jefferson,William,Jennings,NA,29120,1947,NA,-0.424,0.242
107,NA,NA,NA,NA,J000072,Jeffords,James,Merrill,NA,NA,NA,NA,NA,NA
107,House,TN,1,R,J000082,Jenkins,William,Lewis,NA,29755,1936,NA,0.396,0.349
107,House,LA,7,D,J000110,John,Christopher,NA,NA,29727,1960,NA,-0.12,0.735
107,House,TX,30,D,J000126,Johnson,Eddie,Bernice,NA,39305,1935,NA,-0.485,0.203
107,House,CT,6,R,J000163,Johnson,Nancy,Lee,NA,15028,1935,NA,0.122,-0.513
107,NA,NA,NA,NA,J000177,Johnson,Timothy,Peter,Tim,NA,NA,NA,NA,NA
107,House,IL,15,R,J000285,Johnson,Timothy,V.,NA,20116,1946,NA,0.264,-0.52
107,House,TX,3,R,J000174,Johnson,Sam,NA,NA,29143,1930,NA,0.61,0.277
107,House,NC,3,R,J000255,Jones,Walter,Beaman,NA,29546,1943,NA,0.244,-0.362
107,House,OH,11,D,J000284,Jones,Stephanie,Tubbs,NA,29930,1949,2008,-0.521,-0.059
107,House,PA,11,D,K000008,Kanjorski,Paul,E.,NA,15104,1937,NA,-0.303,0.364
107,House,OH,9,D,K000009,Kaptur,Marcia,Carolyn,Marcy,15029,1946,NA,-0.35,0.109
107,House,FL,8,R,K000361,Keller,Richard,NA,Ric,20112,1964,NA,0.458,-0.068
107,House,NY,19,R,K000078,Kelly,Sue,W.,NA,29544,1936,NA,0.231,-0.564
107,House,RI,1,D,K000113,Kennedy,Patrick,Joseph,NA,29564,1967,NA,-0.409,-0.062
107,NA,NA,NA,NA,K000105,Kennedy,Edward,Moore,Ted,NA,NA,NA,NA,NA
107,House,MN,2,R,K000358,Kennedy,Mark,NA,NA,20121,1957,NA,0.409,0.304
107,House,IN,7,R,K000359,Kerns,Brian,D.,NA,20118,1957,NA,0.724,0.198
107,NA,NA,NA,NA,K000148,Kerry,John,Forbes,NA,NA,NA,NA,NA,NA
107,House,MI,9,D,K000172,Kildee,Dale,Edward,NA,14430,1929,NA,-0.385,0.011
107,House,MI,15,D,K000180,Kilpatrick,Carolyn,Cheeks,NA,29733,1945,NA,-0.491,-0.172
107,House,WI,3,D,K000188,Kind,Ron,NA,NA,29769,1963,NA,-0.261,-0.081
107,House,NY,3,R,K000210,King,Peter,T.,NA,29375,1944,NA,0.259,-0.03
107,House,GA,1,R,K000220,Kingston,Jack,NA,NA,29338,1955,NA,0.54,0.302
107,House,IL,10,R,K000360,Kirk,Mark,Steven,NA,20115,1959,NA,0.274,-0.647
107,House,WI,4,D,K000259,Kleczka,Gerald,Daniel,NA,15082,1943,NA,-0.322,-0.093
107,House,MI,11,R,K000288,Knollenberg,Joseph,NA,NA,29365,1933,NA,0.366,-0.053
107,NA,NA,NA,NA,K000305,Kohl,Herbert,H.,NA,NA,NA,NA,NA,NA
107,House,AZ,5,R,K000306,Kolbe,James,Thomas,NA,15105,1942,NA,0.351,-0.534
107,House,OH,10,D,K000336,Kucinich,Dennis,NA,NA,29748,1946,NA,-0.582,0.024
107,NA,NA,NA,NA,K000352,Kyl,Jon,Llewellyn,NA,NA,NA,NA,NA,NA
107,House,NY,29,D,L000556,Lafalce,John,Joseph,NA,14248,1939,NA,-0.357,0.112
107,House,IL,18,R,L000552,Lahood,Ray,H.,NA,29517,1945,NA,0.246,-0.076
107,House,TX,9,D,L000043,Lampson,Nicholas,V.,NA,29761,1945,NA,-0.179,0.186
107,NA,NA,NA,NA,L000550,Landrieu,Mary,L.,NA,NA,NA,NA,NA,NA
107,House,RI,2,D,L000559,Langevin,James,NA,NA,20136,1964,NA,-0.375,0.109
107,House,CA,12,D,L000090,Lantos,Thomas,Peter,NA,14837,1928,2008,-0.376,-0.033
107,House,OK,1,R,L000096,Largent,Steve,NA,NA,29554,1954,NA,0.617,-0.033
107,House,WA,2,D,L000560,Larsen,Richard,Ray,Rick,20145,1965,NA,-0.365,0.19
107,House,CT,1,D,L000557,Larson,John,B.,NA,29908,1948,NA,-0.397,-0.051
107,House,IA,5,R,L000111,Latham,Thomas,NA,NA,29522,1948,NA,0.302,0.308
107,House,OH,19,R,L000553,Latourette,Steven,C.,NA,29553,1954,2016,0.211,-0.063
107,House,IA,1,R,L000169,Leach,James,Albert Smith,NA,14432,1942,NA,0.141,-0.79
107,NA,NA,NA,NA,L000174,Leahy,Patrick,Joseph,NA,NA,NA,NA,NA,NA
107,House,CA,9,D,L000551,Lee,Barbara,NA,NA,29778,1946,NA,-0.682,-0.587
107,House,MI,12,D,L000263,Levin,Sander,Martin,NA,15033,1931,NA,-0.379,-0.091
107,NA,NA,NA,NA,L000261,Levin,Carl,NA,NA,NA,NA,NA,NA,NA
107,House,CA,40,R,L000274,Lewis,Charles,Jeremy,Jerry,14644,1934,NA,0.348,-0.101
107,House,GA,5,D,L000287,Lewis,John,R.,NA,15431,1940,NA,-0.589,-0.221
107,House,KY,2,R,L000293,Lewis,Ron,NA,NA,29352,1946,NA,0.418,0.417
107,NA,NA,NA,NA,L000304,Lieberman,Joseph,I.,NA,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,L000035,Lincoln,Blanche,Lambert,NA,NA,NA,NA,NA,NA
107,House,GA,11,R,L000321,Linder,John,Elmer,NA,29341,1942,NA,0.559,-0.008
107,House,IL,3,D,L000342,Lipinski,William,Oliver,NA,15036,1937,NA,-0.176,0.3
107,House,NJ,2,R,L000554,Lobiondo,Frank,A.,NA,29539,1946,NA,0.211,-0.224
107,House,CA,16,D,L000397,Lofgren,Zoe,NA,NA,29504,1947,NA,-0.402,-0.444
107,NA,NA,NA,NA,L000447,Lott,Chester,Trent,NA,NA,NA,NA,NA,NA
107,House,NY,18,D,L000480,Lowey,Nita,M.,NA,15612,1937,NA,-0.389,-0.152
107,House,OK,6,R,L000491,Lucas,Frank,D.,NA,29393,1960,NA,0.363,0.42
107,House,KY,4,D,L000558,Lucas,Ken,NA,NA,29916,1933,NA,-0.058,0.721
107,NA,NA,NA,NA,L000504,Lugar,Richard,Green,NA,NA,NA,NA,NA,NA
107,House,MN,6,D,L000521,Luther,William,Paul,NA,29533,1945,NA,-0.306,-0.381
107,House,MA,9,D,L000562,Lynch,Stephen,F.,NA,20119,1955,NA,-0.35,0.038
107,House,NY,14,D,M000087,Maloney,Carolyn,Bosher,NA,29379,1946,NA,-0.387,-0.28
107,House,CT,5,D,M000090,Maloney,James,H.,NA,29712,1948,NA,-0.244,-0.053
107,House,IL,16,R,M001138,Manzullo,Donald,A.,NA,29349,1944,NA,0.51,0
107,House,MA,7,D,M000133,Markey,Edward,John,NA,14435,1946,NA,-0.512,-0.457
107,House,PA,20,D,M000212,Mascara,Frank,R.,NA,29562,1930,2011,-0.271,0.467
107,House,UT,2,D,M001142,Matheson,James,David,Jim,20140,1960,NA,-0.115,0.546
107,House,CA,5,D,M000249,Matsui,Robert,T.,NA,14649,1941,2005,-0.404,-0.03
107,NA,NA,NA,NA,M000303,McCain,John,Sidney,NA,NA,NA,NA,NA,NA
107,House,NY,4,D,M000309,McCarthy,Carolyn,NA,NA,29744,1944,NA,-0.294,-0.04
107,House,MO,5,D,M000316,McCarthy,Karen,NA,NA,29535,1947,2010,-0.344,-0.225
107,House,MN,4,D,M001143,McCollum,Betty,NA,NA,20122,1954,NA,-0.417,-0.188
107,NA,NA,NA,NA,M000355,McConnell,Addison,Mitchell,Mitch,NA,NA,NA,NA,NA
107,House,LA,4,R,M000388,McCrery,James,O.,NA,15451,1949,NA,0.362,0.08
107,House,WA,7,D,M000404,McDermott,James,A.,NA,15613,1936,NA,-0.666,-0.197
107,House,MA,3,D,M000312,McGovern,James,P.,NA,29729,1959,NA,-0.539,-0.304
107,House,NY,24,R,M000472,McHugh,John,Michael,NA,39316,1948,NA,0.225,-0.063
107,House,CO,3,R,M000477,McInnis,Scott,NA,NA,29326,1953,NA,0.391,-0.083
107,House,NC,7,D,M000485,McIntyre,Mike,NA,NA,29746,1956,NA,-0.148,0.56
107,House,CA,25,R,M000508,McKeon,Howard,P.,Buck,29315,1938,NA,0.396,0.208
107,House,GA,4,D,M000523,McKinney,Cynthia,Ann,NA,29344,1955,NA,-0.533,-0.583
107,House,NY,21,D,M000590,McNulty,Michael,Robert,NA,15614,1947,NA,-0.369,0.369
107,House,MA,5,D,M000627,Meehan,Martin,Thomas,NA,29358,1956,NA,-0.39,-0.539
107,House,FL,17,D,M000628,Meek,Carrie,P.,NA,29334,1926,NA,-0.483,0.12
107,House,NY,6,D,M001137,Meeks,Gregory,W.,NA,29776,1953,NA,-0.413,-0.074
107,House,NJ,13,D,M000639,Menendez,Robert,NA,NA,29373,1954,NA,-0.366,-0.125
107,House,FL,7,R,M000689,Mica,John,L.,NA,29331,1943,NA,0.453,0.137
107,NA,NA,NA,NA,M000702,Mikulski,Barbara,Ann,NA,NA,NA,NA,NA,NA
107,House,CA,37,D,M000714,Millender-McDonald,Juanita,NA,NA,29586,1938,2007,-0.438,-0.16
107,House,FL,1,R,M001144,Miller,Jefferson,B.,Jeff,20110,1959,NA,0.633,0.155
107,NA,NA,NA,NA,M001141,Miller,Zell,Bryan,NA,NA,NA,NA,NA,NA
107,House,CA,41,R,M001139,Miller,Gary,G.,NA,29905,1948,NA,0.478,0.222
107,House,FL,13,R,M000720,Miller,Daniel,NA,NA,29333,1942,NA,0.453,-0.494
107,House,CA,7,D,M000725,Miller,George,NA,NA,14256,1945,NA,-0.552,-0.398
107,House,HI,2,D,M000797,Mink,Patsy,Takemoto,NA,10757,1927,2002,-0.513,-0.067
107,House,MA,9,D,M000834,Moakley,John,Joseph,NA,14039,1927,2001,-0.418,-0.054
107,House,WV,1,D,M000844,Mollohan,Alan,Bowlby,NA,15083,1943,NA,-0.292,0.657
107,House,KS,3,D,M001140,Moore,Dennis,NA,NA,29915,1945,NA,-0.267,0.159
107,House,VA,8,D,M000933,Moran,James,P.,NA,29149,1945,NA,-0.302,-0.203
107,House,KS,1,R,M000934,Moran,Jerry,NA,NA,29722,1954,NA,0.412,0.206
107,House,MD,8,R,M000941,Morella,Constance,A.,NA,15434,1931,NA,-0.018,-0.893
107,NA,NA,NA,NA,M001085,Murkowski,Frank,Hughes,NA,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,M001153,Murkowski,Lisa,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,M001111,Murray,Patty,NA,NA,NA,NA,NA,NA,NA
107,House,PA,12,D,M001120,Murtha,John,Patrick,NA,14072,1932,2010,-0.265,0.569
107,House,NC,9,R,M001134,Myrick,Sue,NA,NA,29549,1941,NA,0.56,0.027
107,House,NY,8,D,N000002,Nadler,Jerrold,Lewis,NA,29377,1947,NA,-0.508,-0.503
107,House,CA,34,D,N000179,Napolitano,Grace,Flores,NA,29903,1936,NA,-0.448,-0.247
107,House,MA,2,D,N000015,Neal,Richard,Edmund,NA,15616,1949,NA,-0.417,-0.111
107,NA,NA,NA,NA,N000180,Nelson,Earl,Benjamin,Ben,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,N000032,Nelson,Clarence,William,Bill,NA,NA,NA,NA,NA
107,House,WA,5,R,N000051,Nethercutt,George,R.,NA,29581,1944,NA,0.357,0.08
107,House,OH,18,R,N000081,Ney,Robert,William,NA,29552,1954,NA,0.269,0.116
107,NA,NA,NA,NA,N000102,Nickles,Donald,Lee,NA,NA,NA,NA,NA,NA
107,House,KY,3,R,N000143,Northup,Anne,Meagher,NA,29725,1948,NA,0.335,-0.035
107,NA,NA,NA,NA,N000147,Norton,Eleanor,Holmes,NA,NA,NA,NA,NA,NA
107,House,GA,10,R,N000159,Norwood,Charles,W.,NA,29513,1941,2007,0.533,0.469
107,House,IA,2,R,N000172,Nussle,James,Allen,NA,29118,1960,NA,0.417,-0.178
107,House,MN,8,D,O000006,Oberstar,James,Louis,NA,14265,1934,2014,-0.553,0.304
107,House,WI,7,D,O000007,Obey,David,Ross,NA,12036,1938,NA,-0.45,-0.063
107,House,MA,1,D,O000085,Olver,John,Walter,NA,29123,1936,NA,-0.577,-0.207
107,House,TX,27,D,O000107,Ortiz,Solomon,P.,NA,15049,1937,NA,-0.272,0.712
107,House,NE,3,R,O000165,Osborne,Thomas,NA,NA,20126,1937,NA,0.299,0.025
107,House,CA,3,R,O000164,Ose,Doug,NA,NA,29902,1955,NA,0.289,-0.316
107,House,ID,1,R,O000166,Otter,C.,L.,Butch,20114,1942,NA,0.692,0.057
107,House,NY,11,D,O000159,Owens,Major,Robert Odell,NA,15050,1936,2013,-0.569,-0.516
107,House,OH,4,R,O000163,Oxley,Michael,Garver,NA,14875,1944,2016,0.382,-0.093
107,House,NJ,6,D,P000034,Pallone,Frank,NA,NA,15454,1951,NA,-0.404,-0.164
107,House,NJ,8,D,P000096,Pascrell,William,J.,NA,29741,1937,NA,-0.367,-0.005
107,House,AZ,2,D,P000099,Pastor,Ed,NA,NA,29101,1943,NA,-0.421,0.12
107,House,TX,14,R,P000583,Paul,Ronald,Ernest,NA,14290,1935,NA,0.863,-0.505
107,House,NJ,10,D,P000149,Payne,Donald,Milford,NA,15619,1934,2012,-0.592,-0.547
107,House,CA,8,D,P000197,Pelosi,Nancy,NA,NA,15448,1940,NA,-0.49,-0.206
107,House,IN,2,R,P000587,Pence,Mike,NA,NA,20117,1959,NA,0.655,0.088
107,House,MN,7,D,P000258,Peterson,Collin,Clark,NA,29127,1944,NA,-0.148,0.712
107,House,PA,5,R,P000263,Peterson,John,NA,NA,29751,1938,NA,0.34,0.24
107,House,WI,6,R,P000265,Petri,Thomas,Evert,NA,14675,1940,NA,0.379,-0.367
107,House,IL,19,D,P000584,Phelps,David,Dwain,NA,29913,1947,NA,-0.207,0.715
107,House,MS,3,R,P000323,Pickering,Charles,W.,Chip,29734,1963,NA,0.342,0.325
107,House,PA,16,R,P000373,Pitts,Joseph,R.,NA,29752,1939,NA,0.538,0.012
107,House,PA,19,R,P000585,Platts,Todd,NA,NA,20135,1962,NA,0.252,-0.15
107,House,CA,11,R,P000419,Pombo,Richard,William,NA,29311,1961,NA,0.461,0.469
107,House,ND,1,D,P000422,Pomeroy,Earl,Ralph,NA,29384,1952,NA,-0.266,0.339
107,House,OH,2,R,P000449,Portman,Robert,Jones,Rob,29386,1955,NA,0.368,-0.233
107,House,NC,4,D,P000523,Price,David,Eugene,NA,15438,1940,NA,-0.343,-0.031
107,House,OH,15,R,P000555,Pryce,Deborah,D.,NA,29390,1951,NA,0.32,-0.329
107,House,FL,12,R,P000586,Putnam,Adam,NA,NA,20113,1974,NA,0.414,0.14
107,House,NY,30,R,Q000016,Quinn,John,Francis,Jack,29381,1951,NA,0.198,-0.223
107,House,CA,19,R,R000004,Radanovich,George,P.,NA,29505,1955,NA,0.484,0.18
107,House,WV,3,D,R000011,Rahall,Nick,Joe,NA,14448,1949,NA,-0.306,0.45
107,House,MN,3,R,R000033,Ramstad,James,NA,Jim,29126,1946,NA,0.316,-0.683
107,House,NY,15,D,R000053,Rangel,Charles,B.,NA,13035,1930,NA,-0.514,-0.341
107,NA,NA,NA,NA,R000122,Reed,John,F.,Jack,NA,NA,NA,NA,NA
107,House,OH,16,R,R000141,Regula,Ralph,Straus,NA,14045,1924,NA,0.221,-0.223
107,House,MT,1,R,R000571,Rehberg,Denny,NA,NA,20125,1955,NA,0.337,0.244
107,NA,NA,NA,NA,R000146,Reid,Harry,NA,NA,NA,NA,NA,NA,NA
107,House,TX,16,D,R000170,Reyes,Silvestre,NA,NA,29764,1944,NA,-0.321,0.304
107,House,NY,27,R,R000569,Reynolds,Thomas,M.,NA,29928,1950,NA,0.349,0.009
107,House,AL,3,R,R000258,Riley,Robert,NA,NA,29700,1944,NA,0.433,0.692
107,House,MI,13,D,R000281,Rivers,Lynn,Nancy,NA,29531,1956,NA,-0.383,-0.453
107,NA,NA,NA,NA,R000307,Roberts,Charles,Patrick,Pat,NA,NA,NA,NA,NA
107,NA,NA,NA,NA,R000361,Rockefeller,John,Davison,Jay,NA,NA,NA,NA,NA
107,House,TX,28,D,R000568,Rodriguez,Ciro,D.,NA,29771,1946,NA,-0.349,0.238
107,House,IN,3,D,R000385,Roemer,Timothy,John,NA,29117,1956,NA,-0.165,0.229
107,House,KY,5,R,R000395,Rogers,Harold,Dallas,Hal,14854,1937,NA,0.337,0.113
107,House,MI,8,R,R000572,Rogers,Mike,NA,NA,20120,1963,NA,0.4,0.098
107,House,CA,45,R,R000409,Rohrabacher,Dana,NA,NA,15621,1947,NA,0.626,-0.417
107,House,FL,18,R,R000435,Ros-Lehtinen,Ileana,NA,NA,15634,1952,NA,0.244,-0.225
